task,protocol,seed,fold,d,n_train,n_test,train_acc,test_acc,w_norm,explained_var
real_fists_feet,subject_disjoint,20260917,subj1,16,3285,1594,0.528463,0.536386,0.103617,0.770901
real_fists_feet,subject_disjoint,20260917,subj1,32,3285,1594,0.54825,0.55207,0.369797,0.840345
real_fists_feet,subject_disjoint,20260917,subj1,64,3285,1594,0.641096,0.612923,1.20699,0.898566
real_fists_feet,subject_disjoint,20260917,subj1,128,3285,1594,0.793303,0.667503,7.60879,0.923545
real_fists_feet,subject_disjoint,20260917,subj1,256,3285,1594,0.828311,0.678168,10.0482,0.9407
real_fists_feet,subject_disjoint,20260917,subj1,512,3285,1594,0.861492,0.68005,13.0824,0.962193
real_fists_feet,subject_disjoint,20260917,subj1,1024,3285,1594,0.919026,0.688206,18.1859,0.985758
real_fists_feet,subject_disjoint,20260917,subj1,2080,3285,1594,0.979909,0.678795,22.1305,1
real_fists_feet,subject_disjoint,20260917,subj2,2,3265,1614,0.504747,0.51487,0.0184007,0.638222
real_fists_feet,subject_disjoint,20260917,subj2,4,3265,1614,0.509648,0.505576,0.022399,0.674066
real_fists_feet,subject_disjoint,20260917,subj2,8,3265,1614,0.522818,0.518587,0.0605582,0.722108
real_fists_feet,subject_disjoint,20260917,subj2,16,3265,1614,0.535681,0.534696,0.0887617,0.783998
real_fists_feet,subject_disjoint,20260917,subj2,32,3265,1614,0.553446,0.52912,0.262171,0.851727
real_fists_feet,subject_disjoint,20260917,subj2,64,3265,1614,0.664625,0.589839,1.40772,0.908572
real_fists_feet,subject_disjoint,20260917,subj2,128,3265,1614,0.822052,0.6171,7.72084,0.932048
real_fists_feet,subject_disjoint,20260917,subj2,256,3265,1614,0.845329,0.63259,9.5077,0.947583
real_fists_feet,subject_disjoint,20260917,subj2,512,3265,1614,0.873813,0.622057,12.6164,0.966787
real_fists_feet,subject_disjoint,20260917,subj2,1024,3265,1614,0.932312,0.641264,18.6151,0.987643
real_fists_feet,subject_disjoint,20260917,subj2,2080,3265,1614,0.987136,0.626394,21.8998,1
real_fists_feet,subject_disjoint,20260918,subj0,2,3217,1662,0.512589,0.494585,0.017914,0.612719
real_fists_feet,subject_disjoint,20260918,subj0,4,3217,1662,0.522226,0.521059,0.0380482,0.654258
real_fists_feet,subject_disjoint,20260918,subj0,8,3217,1662,0.519739,0.51444,0.062009,0.707155
real_fists_feet,subject_disjoint,20260918,subj0,16,3217,1662,0.525334,0.50722,0.123408,0.772375
real_fists_feet,subject_disjoint,20260918,subj0,32,3217,1662,0.548337,0.574609,0.364529,0.841415
real_fists_feet,subject_disjoint,20260918,subj0,64,3217,1662,0.634131,0.628761,1.18132,0.899802
real_fists_feet,subject_disjoint,20260918,subj0,128,3217,1662,0.788623,0.691937,7.01458,0.924122
real_fists_feet,subject_disjoint,20260918,subj0,256,3217,1662,0.804476,0.696751,9.36284,0.941121
real_fists_feet,subject_disjoint,20260918,subj0,512,3217,1662,0.850793,0.684717,12.5138,0.962552
real_fists_feet,subject_disjoint,20260918,subj0,1024,3217,1662,0.916382,0.676294,18.1118,0.986013
real_fists_feet,subject_disjoint,20260918,subj0,2080,3217,1662,0.985079,0.688327,22.3724,1
real_fists_feet,subject_disjoint,20260918,subj1,2,3282,1597,0.508531,0.511584,0.0157614,0.615581
real_fists_feet,subject_disjoint,20260918,subj1,4,3282,1597,0.516149,0.528491,0.0325522,0.652524
real_fists_feet,subject_disjoint,20260918,subj1,8,3282,1597,0.518282,0.521603,0.0591191,0.703944
real_fists_feet,subject_disjoint,20260918,subj1,16,3282,1597,0.527422,0.530996,0.081276,0.77095
real_fists_feet,subject_disjoint,20260918,subj1,32,3282,1597,0.561548,0.570445,0.319634,0.84336
real_fists_feet,subject_disjoint,20260918,subj1,64,3282,1597,0.640768,0.604258,1.12887,0.903144
real_fists_feet,subject_disjoint,20260918,subj1,128,3282,1597,0.79738,0.649343,7.33007,0.92819
real_fists_feet,subject_disjoint,20260918,subj1,256,3282,1597,0.83699,0.659361,9.9997,0.944595
real_fists_feet,subject_disjoint,20260918,subj1,512,3282,1597,0.8766,0.658735,13.6789,0.964815
real_fists_feet,subject_disjoint,20260918,subj1,1024,3282,1597,0.933577,0.649969,18.8328,0.986812
real_fists_feet,subject_disjoint,20260918,subj1,2080,3282,1597,0.987203,0.633688,22.1368,1
real_fists_feet,subject_disjoint,20260918,subj2,2,3259,1620,0.509052,0.522222,0.0183842,0.652151
real_fists_feet,subject_disjoint,20260918,subj2,4,3259,1620,0.513348,0.529012,0.0308451,0.687219
real_fists_feet,subject_disjoint,20260918,subj2,8,3259,1620,0.517643,0.52963,0.059998,0.733385
real_fists_feet,subject_disjoint,20260918,subj2,16,3259,1620,0.537281,0.534568,0.145068,0.791692
real_fists_feet,subject_disjoint,20260918,subj2,32,3259,1620,0.551089,0.541975,0.326811,0.857146
real_fists_feet,subject_disjoint,20260918,subj2,64,3259,1620,0.656643,0.600617,1.46591,0.909307
real_fists_feet,subject_disjoint,20260918,subj2,128,3259,1620,0.818656,0.680864,8.12748,0.931177
real_fists_feet,subject_disjoint,20260918,subj2,256,3259,1620,0.84934,0.656173,10.4405,0.946664
real_fists_feet,subject_disjoint,20260918,subj2,512,3259,1620,0.878797,0.638272,13.1267,0.966097
real_fists_feet,subject_disjoint,20260918,subj2,1024,3259,1620,0.936484,0.647531,18.6607,0.98733
real_fists_feet,subject_disjoint,20260918,subj2,2080,3259,1620,0.98251,0.632099,21.7297,1
real_fists_feet,subject_disjoint,20260919,subj0,2,3226,1653,0.512399,0.503932,0.0153955,0.625127
real_fists_feet,subject_disjoint,20260919,subj0,4,3226,1653,0.515189,0.503932,0.037059,0.664588
real_fists_feet,subject_disjoint,20260919,subj0,8,3226,1653,0.532858,0.522686,0.0643472,0.717638
real_fists_feet,subject_disjoint,20260919,subj0,16,3226,1653,0.536268,0.516031,0.0865383,0.781086
real_fists_feet,subject_disjoint,20260919,subj0,32,3226,1653,0.575015,0.54265,0.308932,0.849906
real_fists_feet,subject_disjoint,20260919,subj0,64,3226,1653,0.647241,0.637024,1.29578,0.906554
real_fists_feet,subject_disjoint,20260919,subj0,128,3226,1653,0.782703,0.69873,7.1855,0.929574
real_fists_feet,subject_disjoint,20260919,subj0,256,3226,1653,0.823001,0.718088,9.61496,0.945616
real_fists_feet,subject_disjoint,20260919,subj0,512,3226,1653,0.858958,0.723533,12.7104,0.965548
real_fists_feet,subject_disjoint,20260919,subj0,1024,3226,1653,0.920025,0.707804,18.165,0.987215
real_fists_feet,subject_disjoint,20260919,subj0,2080,3226,1653,0.978301,0.701754,22.3489,1
real_fists_feet,subject_disjoint,20260919,subj1,2,3258,1621,0.515961,0.518816,0.0193023,0.622702
real_fists_feet,subject_disjoint,20260919,subj1,4,3258,1621,0.525783,0.524368,0.034708,0.661631
real_fists_feet,subject_disjoint,20260919,subj1,8,3258,1621,0.531921,0.515731,0.0519737,0.712423
real_fists_feet,subject_disjoint,20260919,subj1,16,3258,1621,0.53806,0.542875,0.131337,0.776902
real_fists_feet,subject_disjoint,20260919,subj1,32,3258,1621,0.53806,0.544725,0.267246,0.84727
real_fists_feet,subject_disjoint,20260919,subj1,64,3258,1621,0.657459,0.613819,1.36479,0.903616
real_fists_feet,subject_disjoint,20260919,subj1,128,3258,1621,0.805402,0.634793,7.41412,0.927453
real_fists_feet,subject_disjoint,20260919,subj1,256,3258,1621,0.839779,0.661937,9.79965,0.943898
real_fists_feet,subject_disjoint,20260919,subj1,512,3258,1621,0.868938,0.6533,12.6636,0.964412
real_fists_feet,subject_disjoint,20260919,subj1,1024,3258,1621,0.930325,0.645281,18.5477,0.986729
real_fists_feet,subject_disjoint,20260919,subj1,2080,3258,1621,0.982812,0.638495,21.9661,1
real_fists_feet,subject_disjoint,20260919,subj2,2,3274,1605,0.508247,0.505919,0.0209002,0.634157
real_fists_feet,subject_disjoint,20260919,subj2,4,3274,1605,0.518021,0.51838,0.0419775,0.667711
real_fists_feet,subject_disjoint,20260919,subj2,8,3274,1605,0.512828,0.524611,0.0538267,0.714749
real_fists_feet,subject_disjoint,20260919,subj2,16,3274,1605,0.531765,0.534579,0.166705,0.775566
real_fists_feet,subject_disjoint,20260919,subj2,32,3274,1605,0.554062,0.560748,0.349746,0.844745
real_fists_feet,subject_disjoint,20260919,subj2,64,3274,1605,0.671045,0.601869,1.71375,0.902648
real_fists_feet,subject_disjoint,20260919,subj2,128,3274,1605,0.805437,0.629907,7.2884,0.926708
real_fists_feet,subject_disjoint,20260919,subj2,256,3274,1605,0.835675,0.632399,9.41339,0.943084
real_fists_feet,subject_disjoint,20260919,subj2,512,3274,1605,0.875993,0.642368,12.7663,0.963619
real_fists_feet,subject_disjoint,20260919,subj2,1024,3274,1605,0.92975,0.617445,18.1429,0.986257
real_fists_feet,subject_disjoint,20260919,subj2,2080,3274,1605,0.987172,0.638006,21.8822,1
real_fists_feet,subject_disjoint,20260920,subj0,2,3226,1653,0.509299,0.505142,0.0208432,0.641989
real_fists_feet,subject_disjoint,20260920,subj0,4,3226,1653,0.514879,0.519056,0.0265103,0.67934
real_fists_feet,subject_disjoint,20260920,subj0,8,3226,1653,0.519839,0.517846,0.0592948,0.727849
real_fists_feet,subject_disjoint,20260920,subj0,16,3226,1653,0.533478,0.528736,0.117326,0.787362
real_fists_feet,subject_disjoint,20260920,subj0,32,3226,1653,0.544947,0.555354,0.260891,0.852989
real_fists_feet,subject_disjoint,20260920,subj0,64,3226,1653,0.653751,0.618875,1.37445,0.907465
real_fists_feet,subject_disjoint,20260920,subj0,128,3226,1653,0.804092,0.635209,7.51381,0.929358
real_fists_feet,subject_disjoint,20260920,subj0,256,3226,1653,0.83323,0.649728,9.90525,0.945166
real_fists_feet,subject_disjoint,20260920,subj0,512,3226,1653,0.864228,0.637629,12.8837,0.965218
real_fists_feet,subject_disjoint,20260920,subj0,1024,3226,1653,0.929324,0.629764,18.3895,0.987069
real_fists_feet,subject_disjoint,20260920,subj0,2080,3226,1653,0.982021,0.630369,21.9321,1
real_fists_feet,subject_disjoint,20260920,subj1,2,3262,1617,0.506438,0.50773,0.0157181,0.621808
real_fists_feet,subject_disjoint,20260920,subj1,4,3262,1617,0.523605,0.510823,0.0398029,0.66043
real_fists_feet,subject_disjoint,20260920,subj1,8,3262,1617,0.522992,0.51577,0.0482405,0.713096
real_fists_feet,subject_disjoint,20260920,subj1,16,3262,1617,0.541692,0.521954,0.0908649,0.776227
real_fists_feet,subject_disjoint,20260920,subj1,32,3262,1617,0.558553,0.554113,0.345346,0.846654
real_fists_feet,subject_disjoint,20260920,subj1,64,3262,1617,0.642551,0.622758,1.41337,0.903325
real_fists_feet,subject_disjoint,20260920,subj1,128,3262,1617,0.806867,0.650588,7.34474,0.927548
real_fists_feet,subject_disjoint,20260920,subj1,256,3262,1617,0.827713,0.696351,9.44772,0.943976
real_fists_feet,subject_disjoint,20260920,subj1,512,3262,1617,0.872471,0.69697,12.7001,0.964412
real_fists_feet,subject_disjoint,20260920,subj1,1024,3262,1617,0.923666,0.684601,18.1176,0.98668
real_fists_feet,subject_disjoint,20260920,subj1,2080,3262,1617,0.982833,0.670996,22.0885,1
real_fists_feet,subject_disjoint,20260920,subj2,2,3270,1609,0.509174,0.505283,0.0175194,0.612269
real_fists_feet,subject_disjoint,20260920,subj2,4,3270,1609,0.519572,0.523928,0.0382237,0.650369
real_fists_feet,subject_disjoint,20260920,subj2,8,3270,1609,0.526911,0.526414,0.0536121,0.701975
real_fists_feet,subject_disjoint,20260920,subj2,16,3270,1609,0.528135,0.528278,0.0874517,0.767909
real_fists_feet,subject_disjoint,20260920,subj2,32,3270,1609,0.547706,0.567433,0.276002,0.839654
real_fists_feet,subject_disjoint,20260920,subj2,64,3270,1609,0.655657,0.614667,1.53,0.899756
real_fists_feet,subject_disjoint,20260920,subj2,128,3270,1609,0.801223,0.660659,7.60727,0.925388
real_fists_feet,subject_disjoint,20260920,subj2,256,3270,1609,0.83211,0.674332,10.0389,0.942353
real_fists_feet,subject_disjoint,20260920,subj2,512,3270,1609,0.868502,0.672467,13.0574,0.963283
real_fists_feet,subject_disjoint,20260920,subj2,1024,3270,1609,0.927217,0.663145,18.4769,0.986198
real_fists_feet,subject_disjoint,20260920,subj2,2080,3270,1609,0.987462,0.649472,22.2112,1
