task,model,N,d,draw,protocol,mean_acc,n_subjects,n_trials
real_fists_feet,riemann_ts_lr,36,512,4,subject_disjoint,0.623438,36,1623
real_fists_feet,riemann_ts_lr,36,2080,4,subject_disjoint,0.62785,36,1623
real_fists_feet,csp_lda,36,6,4,subject_disjoint,0.569563,36,1623
real_fists_feet,riemann_ts_lr,36,8,5,trial_random,0.502292,36,1600
real_fists_feet,riemann_ts_lr,36,32,5,trial_random,0.564572,36,1600
real_fists_feet,riemann_ts_lr,36,128,5,trial_random,0.775946,36,1600
real_fists_feet,riemann_ts_lr,36,512,5,trial_random,0.766761,36,1600
real_fists_feet,riemann_ts_lr,36,2080,5,trial_random,0.768214,36,1600
real_fists_feet,csp_lda,36,6,5,trial_random,0.551562,36,1600
real_fists_feet,riemann_ts_lr,36,8,5,subject_disjoint,0.515003,36,1600
real_fists_feet,riemann_ts_lr,36,32,5,subject_disjoint,0.612188,36,1600
real_fists_feet,riemann_ts_lr,36,128,5,subject_disjoint,0.670844,36,1600
real_fists_feet,riemann_ts_lr,36,512,5,subject_disjoint,0.653809,36,1600
real_fists_feet,riemann_ts_lr,36,2080,5,subject_disjoint,0.644811,36,1600
real_fists_feet,csp_lda,36,6,5,subject_disjoint,0.533489,36,1600
real_fists_feet,riemann_ts_lr,36,8,6,trial_random,0.494205,36,1614
real_fists_feet,riemann_ts_lr,36,32,6,trial_random,0.498218,36,1614
real_fists_feet,riemann_ts_lr,36,128,6,trial_random,0.726232,36,1614
real_fists_feet,riemann_ts_lr,36,512,6,trial_random,0.719799,36,1614
real_fists_feet,riemann_ts_lr,36,2080,6,trial_random,0.727112,36,1614
real_fists_feet,csp_lda,36,6,6,trial_random,0.525297,36,1614
real_fists_feet,riemann_ts_lr,36,8,6,subject_disjoint,0.510076,36,1614
real_fists_feet,riemann_ts_lr,36,32,6,subject_disjoint,0.600021,36,1614
real_fists_feet,riemann_ts_lr,36,128,6,subject_disjoint,0.6252,36,1614
real_fists_feet,riemann_ts_lr,36,512,6,subject_disjoint,0.62798,36,1614
real_fists_feet,riemann_ts_lr,36,2080,6,subject_disjoint,0.634814,36,1614
real_fists_feet,csp_lda,36,6,6,subject_disjoint,0.558505,36,1614
real_fists_feet,riemann_ts_lr,36,8,7,trial_random,0.499798,36,1623
real_fists_feet,riemann_ts_lr,36,32,7,trial_random,0.53923,36,1623
real_fists_feet,riemann_ts_lr,36,128,7,trial_random,0.792419,36,1623
real_fists_feet,riemann_ts_lr,36,512,7,trial_random,0.795995,36,1623
real_fists_feet,riemann_ts_lr,36,2080,7,trial_random,0.797935,36,1623
real_fists_feet,csp_lda,36,6,7,trial_random,0.554075,36,1623
real_fists_feet,riemann_ts_lr,36,8,7,subject_disjoint,0.513912,36,1623
real_fists_feet,riemann_ts_lr,36,32,7,subject_disjoint,0.604695,36,1623
real_fists_feet,riemann_ts_lr,36,128,7,subject_disjoint,0.62251,36,1623
real_fists_feet,riemann_ts_lr,36,512,7,subject_disjoint,0.645526,36,1623
real_fists_feet,riemann_ts_lr,36,2080,7,subject_disjoint,0.636093,36,1623
real_fists_feet,csp_lda,36,6,7,subject_disjoint,0.578687,36,1623
real_fists_feet,riemann_ts_lr,36,8,8,trial_random,0.468648,36,1597
real_fists_feet,riemann_ts_lr,36,32,8,trial_random,0.502669,36,1597
real_fists_feet,riemann_ts_lr,36,128,8,trial_random,0.773872,36,1597
real_fists_feet,riemann_ts_lr,36,512,8,trial_random,0.763443,36,1597
real_fists_feet,riemann_ts_lr,36,2080,8,trial_random,0.768539,36,1597
real_fists_feet,csp_lda,36,6,8,trial_random,0.523656,36,1597
real_fists_feet,riemann_ts_lr,36,8,8,subject_disjoint,0.521296,36,1597
real_fists_feet,riemann_ts_lr,36,32,8,subject_disjoint,0.569068,36,1597
real_fists_feet,riemann_ts_lr,36,128,8,subject_disjoint,0.652272,36,1597
real_fists_feet,riemann_ts_lr,36,512,8,subject_disjoint,0.669929,36,1597
real_fists_feet,riemann_ts_lr,36,2080,8,subject_disjoint,0.675485,36,1597
real_fists_feet,csp_lda,36,6,8,subject_disjoint,0.530203,36,1597
real_fists_feet,riemann_ts_lr,36,8,9,trial_random,0.481173,36,1596
real_fists_feet,riemann_ts_lr,36,32,9,trial_random,0.499515,36,1596
real_fists_feet,riemann_ts_lr,36,128,9,trial_random,0.80302,36,1596
real_fists_feet,riemann_ts_lr,36,512,9,trial_random,0.790961,36,1596
real_fists_feet,riemann_ts_lr,36,2080,9,trial_random,0.787941,36,1596
real_fists_feet,csp_lda,36,6,9,trial_random,0.540829,36,1596
real_fists_feet,riemann_ts_lr,36,8,9,subject_disjoint,0.510692,36,1596
real_fists_feet,riemann_ts_lr,36,32,9,subject_disjoint,0.580666,36,1596
real_fists_feet,riemann_ts_lr,36,128,9,subject_disjoint,0.652535,36,1596
real_fists_feet,riemann_ts_lr,36,512,9,subject_disjoint,0.662544,36,1596
real_fists_feet,riemann_ts_lr,36,2080,9,subject_disjoint,0.655578,36,1596
real_fists_feet,csp_lda,36,6,9,subject_disjoint,0.497795,36,1596
real_fists_feet,riemann_ts_lr,72,8,0,trial_random,0.507782,72,3216
real_fists_feet,riemann_ts_lr,72,32,0,trial_random,0.543309,72,3216
real_fists_feet,riemann_ts_lr,72,128,0,trial_random,0.758749,72,3216
real_fists_feet,riemann_ts_lr,72,512,0,trial_random,0.771854,72,3216
real_fists_feet,riemann_ts_lr,72,2080,0,trial_random,0.756799,72,3216
real_fists_feet,csp_lda,72,6,0,trial_random,0.516619,72,3216
real_fists_feet,riemann_ts_lr,72,8,0,subject_disjoint,0.521868,72,3216
real_fists_feet,riemann_ts_lr,72,32,0,subject_disjoint,0.561133,72,3216
real_fists_feet,riemann_ts_lr,72,128,0,subject_disjoint,0.646352,72,3216
real_fists_feet,riemann_ts_lr,72,512,0,subject_disjoint,0.655347,72,3216
real_fists_feet,riemann_ts_lr,72,2080,0,subject_disjoint,0.66203,72,3216
real_fists_feet,csp_lda,72,6,0,subject_disjoint,0.500128,72,3216
real_fists_feet,riemann_ts_lr,72,8,1,trial_random,0.508975,72,3229
real_fists_feet,riemann_ts_lr,72,32,1,trial_random,0.526949,72,3229
real_fists_feet,riemann_ts_lr,72,128,1,trial_random,0.773878,72,3229
real_fists_feet,riemann_ts_lr,72,512,1,trial_random,0.771857,72,3229
real_fists_feet,riemann_ts_lr,72,2080,1,trial_random,0.775158,72,3229
real_fists_feet,csp_lda,72,6,1,trial_random,0.501937,72,3229
real_fists_feet,riemann_ts_lr,72,8,1,subject_disjoint,0.515864,72,3229
real_fists_feet,riemann_ts_lr,72,32,1,subject_disjoint,0.555064,72,3229
real_fists_feet,riemann_ts_lr,72,128,1,subject_disjoint,0.67158,72,3229
real_fists_feet,riemann_ts_lr,72,512,1,subject_disjoint,0.666953,72,3229
real_fists_feet,riemann_ts_lr,72,2080,1,subject_disjoint,0.653351,72,3229
real_fists_feet,csp_lda,72,6,1,subject_disjoint,0.542298,72,3229
real_fists_feet,riemann_ts_lr,72,8,2,trial_random,0.500286,72,3216
real_fists_feet,riemann_ts_lr,72,32,2,trial_random,0.532909,72,3216
real_fists_feet,riemann_ts_lr,72,128,2,trial_random,0.776356,72,3216
real_fists_feet,riemann_ts_lr,72,512,2,trial_random,0.77653,72,3216
real_fists_feet,riemann_ts_lr,72,2080,2,trial_random,0.761301,72,3216
real_fists_feet,csp_lda,72,6,2,trial_random,0.501004,72,3216
real_fists_feet,riemann_ts_lr,72,8,2,subject_disjoint,0.52456,72,3216
real_fists_feet,riemann_ts_lr,72,32,2,subject_disjoint,0.548235,72,3216
real_fists_feet,riemann_ts_lr,72,128,2,subject_disjoint,0.634142,72,3216
real_fists_feet,riemann_ts_lr,72,512,2,subject_disjoint,0.655673,72,3216
real_fists_feet,riemann_ts_lr,72,2080,2,subject_disjoint,0.653642,72,3216
real_fists_feet,csp_lda,72,6,2,subject_disjoint,0.500745,72,3216
real_fists_feet,riemann_ts_lr,72,8,3,trial_random,0.505918,72,3229
real_fists_feet,riemann_ts_lr,72,32,3,trial_random,0.531841,72,3229
real_fists_feet,riemann_ts_lr,72,128,3,trial_random,0.754559,72,3229
real_fists_feet,riemann_ts_lr,72,512,3,trial_random,0.750261,72,3229
real_fists_feet,riemann_ts_lr,72,2080,3,trial_random,0.749413,72,3229
real_fists_feet,csp_lda,72,6,3,trial_random,0.508369,72,3229
real_fists_feet,riemann_ts_lr,72,8,3,subject_disjoint,0.510084,72,3229
real_fists_feet,riemann_ts_lr,72,32,3,subject_disjoint,0.573356,72,3229
real_fists_feet,riemann_ts_lr,72,128,3,subject_disjoint,0.645253,72,3229
real_fists_feet,riemann_ts_lr,72,512,3,subject_disjoint,0.643478,72,3229
real_fists_feet,riemann_ts_lr,72,2080,3,subject_disjoint,0.638934,72,3229
real_fists_feet,csp_lda,72,6,3,subject_disjoint,0.515784,72,3229
real_fists_feet,riemann_ts_lr,72,8,4,trial_random,0.498848,72,3211
real_fists_feet,riemann_ts_lr,72,32,4,trial_random,0.519362,72,3211
real_fists_feet,riemann_ts_lr,72,128,4,trial_random,0.756073,72,3211
real_fists_feet,riemann_ts_lr,72,512,4,trial_random,0.761097,72,3211
real_fists_feet,riemann_ts_lr,72,2080,4,trial_random,0.754714,72,3211
real_fists_feet,csp_lda,72,6,4,trial_random,0.521187,72,3211
real_fists_feet,riemann_ts_lr,72,8,4,subject_disjoint,0.515588,72,3211
real_fists_feet,riemann_ts_lr,72,32,4,subject_disjoint,0.554784,72,3211
real_fists_feet,riemann_ts_lr,72,128,4,subject_disjoint,0.635084,72,3211
real_fists_feet,riemann_ts_lr,72,512,4,subject_disjoint,0.642008,72,3211
real_fists_feet,riemann_ts_lr,72,2080,4,subject_disjoint,0.644409,72,3211
real_fists_feet,csp_lda,72,6,4,subject_disjoint,0.521912,72,3211
real_fists_feet,riemann_ts_lr,72,8,5,trial_random,0.506067,72,3234
real_fists_feet,riemann_ts_lr,72,32,5,trial_random,0.538324,72,3234
real_fists_feet,riemann_ts_lr,72,128,5,trial_random,0.777375,72,3234
real_fists_feet,riemann_ts_lr,72,512,5,trial_random,0.77227,72,3234
real_fists_feet,riemann_ts_lr,72,2080,5,trial_random,0.748523,72,3234
real_fists_feet,csp_lda,72,6,5,trial_random,0.514797,72,3234
real_fists_feet,riemann_ts_lr,72,8,5,subject_disjoint,0.506712,72,3234
real_fists_feet,riemann_ts_lr,72,32,5,subject_disjoint,0.571513,72,3234
real_fists_feet,riemann_ts_lr,72,128,5,subject_disjoint,0.645608,72,3234
real_fists_feet,riemann_ts_lr,72,512,5,subject_disjoint,0.642744,72,3234
real_fists_feet,riemann_ts_lr,72,2080,5,subject_disjoint,0.630958,72,3234
real_fists_feet,csp_lda,72,6,5,subject_disjoint,0.498011,72,3234
real_fists_feet,riemann_ts_lr,72,8,6,trial_random,0.509279,72,3223
real_fists_feet,riemann_ts_lr,72,32,6,trial_random,0.519489,72,3223
real_fists_feet,riemann_ts_lr,72,128,6,trial_random,0.748206,72,3223
real_fists_feet,riemann_ts_lr,72,512,6,trial_random,0.775257,72,3223
real_fists_feet,riemann_ts_lr,72,2080,6,trial_random,0.758222,72,3223
real_fists_feet,csp_lda,72,6,6,trial_random,0.500321,72,3223
real_fists_feet,riemann_ts_lr,72,8,6,subject_disjoint,0.520656,72,3223
real_fists_feet,riemann_ts_lr,72,32,6,subject_disjoint,0.550157,72,3223
real_fists_feet,riemann_ts_lr,72,128,6,subject_disjoint,0.643827,72,3223
real_fists_feet,riemann_ts_lr,72,512,6,subject_disjoint,0.657342,72,3223
real_fists_feet,riemann_ts_lr,72,2080,6,subject_disjoint,0.65188,72,3223
real_fists_feet,csp_lda,72,6,6,subject_disjoint,0.513433,72,3223
real_fists_feet,riemann_ts_lr,72,8,7,trial_random,0.497877,72,3231
real_fists_feet,riemann_ts_lr,72,32,7,trial_random,0.548822,72,3231
real_fists_feet,riemann_ts_lr,72,128,7,trial_random,0.773535,72,3231
real_fists_feet,riemann_ts_lr,72,512,7,trial_random,0.786302,72,3231
real_fists_feet,riemann_ts_lr,72,2080,7,trial_random,0.765314,72,3231
real_fists_feet,csp_lda,72,6,7,trial_random,0.52029,72,3231
real_fists_feet,riemann_ts_lr,72,8,7,subject_disjoint,0.517513,72,3231
real_fists_feet,riemann_ts_lr,72,32,7,subject_disjoint,0.578901,72,3231
real_fists_feet,riemann_ts_lr,72,128,7,subject_disjoint,0.684364,72,3231
real_fists_feet,riemann_ts_lr,72,512,7,subject_disjoint,0.678582,72,3231
real_fists_feet,riemann_ts_lr,72,2080,7,subject_disjoint,0.668607,72,3231
real_fists_feet,csp_lda,72,6,7,subject_disjoint,0.539605,72,3231
real_fists_feet,riemann_ts_lr,72,8,8,trial_random,0.481203,72,3220
real_fists_feet,riemann_ts_lr,72,32,8,trial_random,0.524385,72,3220
real_fists_feet,riemann_ts_lr,72,128,8,trial_random,0.755698,72,3220
real_fists_feet,riemann_ts_lr,72,512,8,trial_random,0.77425,72,3220
real_fists_feet,riemann_ts_lr,72,2080,8,trial_random,0.76785,72,3220
real_fists_feet,csp_lda,72,6,8,trial_random,0.504556,72,3220
real_fists_feet,riemann_ts_lr,72,8,8,subject_disjoint,0.511711,72,3220
real_fists_feet,riemann_ts_lr,72,32,8,subject_disjoint,0.573158,72,3220
real_fists_feet,riemann_ts_lr,72,128,8,subject_disjoint,0.648712,72,3220
real_fists_feet,riemann_ts_lr,72,512,8,subject_disjoint,0.648982,72,3220
real_fists_feet,riemann_ts_lr,72,2080,8,subject_disjoint,0.659541,72,3220
real_fists_feet,csp_lda,72,6,8,subject_disjoint,0.517073,72,3220
real_fists_feet,riemann_ts_lr,72,8,9,trial_random,0.484733,72,3229
real_fists_feet,riemann_ts_lr,72,32,9,trial_random,0.522991,72,3229
real_fists_feet,riemann_ts_lr,72,128,9,trial_random,0.769155,72,3229
real_fists_feet,riemann_ts_lr,72,512,9,trial_random,0.772547,72,3229
real_fists_feet,riemann_ts_lr,72,2080,9,trial_random,0.756732,72,3229
real_fists_feet,csp_lda,72,6,9,trial_random,0.501331,72,3229
real_fists_feet,riemann_ts_lr,72,8,9,subject_disjoint,0.511269,72,3229
real_fists_feet,riemann_ts_lr,72,32,9,subject_disjoint,0.592628,72,3229
real_fists_feet,riemann_ts_lr,72,128,9,subject_disjoint,0.63831,72,3229
real_fists_feet,riemann_ts_lr,72,512,9,subject_disjoint,0.639981,72,3229
real_fists_feet,riemann_ts_lr,72,2080,9,subject_disjoint,0.625333,72,3229
real_fists_feet,csp_lda,72,6,9,subject_disjoint,0.530654,72,3229
real_fists_feet,riemann_ts_lr,109,8,0,trial_random,0.512245,109,4879
real_fists_feet,riemann_ts_lr,109,32,0,trial_random,0.535701,109,4879
real_fists_feet,riemann_ts_lr,109,128,0,trial_random,0.739824,109,4879
real_fists_feet,riemann_ts_lr,109,512,0,trial_random,0.77022,109,4879
real_fists_feet,riemann_ts_lr,109,2080,0,trial_random,0.758556,109,4879
real_fists_feet,csp_lda,109,6,0,trial_random,0.506068,109,4879
real_fists_feet,riemann_ts_lr,109,8,0,subject_disjoint,0.518602,109,4879
real_fists_feet,riemann_ts_lr,109,32,0,subject_disjoint,0.553133,109,4879
real_fists_feet,riemann_ts_lr,109,128,0,subject_disjoint,0.655096,109,4879
real_fists_feet,riemann_ts_lr,109,512,0,subject_disjoint,0.655697,109,4879
real_fists_feet,riemann_ts_lr,109,2080,0,subject_disjoint,0.650727,109,4879
real_fists_feet,csp_lda,109,6,0,subject_disjoint,0.501174,109,4879
