dataset,task,model,protocol,seed,fold,n_train,n_test,train_acc,test_acc
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s33_h1,30,15,1,0.4
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s33_h2,30,15,0.966667,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s33_h2,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s34_h0,28,15,1,0.866667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s34_h0,28,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s34_h1,29,14,1,0.928571
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s34_h1,29,14,1,1
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s34_h2,29,14,1,0.857143
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s34_h2,29,14,1,0.857143
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s35_h0,30,15,1,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s35_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s35_h1,30,15,1,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s35_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s35_h2,30,15,0.966667,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s35_h2,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s36_h0,30,15,1,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s36_h0,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s36_h1,30,15,0.933333,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s36_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s36_h2,30,15,0.966667,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s36_h2,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s37_h0,28,15,1,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s37_h0,28,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s37_h1,29,14,0.827586,0.571429
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s37_h1,29,14,1,0.571429
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s37_h2,29,14,0.758621,0.428571
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s37_h2,29,14,1,0.642857
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s38_h0,30,15,0.833333,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s38_h0,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s38_h1,30,15,1,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s38_h1,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s38_h2,30,15,1,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s38_h2,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s39_h0,30,15,1,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s39_h0,30,15,1,0.466667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s39_h1,30,15,1,0.466667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s39_h1,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s39_h2,30,15,0.933333,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s39_h2,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s40_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s40_h0,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s40_h1,30,15,0.966667,0.866667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s40_h1,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s40_h2,30,15,1,0.866667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s40_h2,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s41_h0,29,15,1,0.466667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s41_h0,29,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s41_h1,30,14,1,0.5
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s41_h1,30,14,1,0.642857
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s41_h2,29,15,1,0.4
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s41_h2,29,15,1,0.466667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s42_h0,30,15,1,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s42_h0,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s42_h1,30,15,1,0.933333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s42_h1,30,15,1,1
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s42_h2,30,15,1,0.933333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s42_h2,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s43_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s43_h0,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s43_h1,30,15,1,1
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s43_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s43_h2,30,15,1,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s43_h2,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s44_h0,30,15,0.9,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s44_h0,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s44_h1,30,15,0.666667,0.4
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s44_h1,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s44_h2,30,15,0.9,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s44_h2,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s45_h0,30,15,0.9,0.466667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s45_h0,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s45_h1,30,15,0.966667,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s45_h1,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s45_h2,30,15,0.966667,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s45_h2,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s46_h0,30,15,1,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s46_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s46_h1,30,15,0.966667,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s46_h1,30,15,1,0.466667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s46_h2,30,15,0.966667,0.466667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s46_h2,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s47_h0,30,15,1,0.466667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s47_h0,30,15,1,0.466667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s47_h1,30,15,1,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s47_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s47_h2,30,15,0.933333,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s47_h2,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s48_h0,30,15,0.966667,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s48_h0,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s48_h1,30,15,1,0.866667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s48_h1,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s48_h2,30,15,1,0.933333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s48_h2,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s49_h0,30,15,1,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s49_h0,30,15,1,0.466667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s49_h1,30,15,0.966667,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s49_h1,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s49_h2,30,15,0.833333,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s49_h2,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s50_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s50_h0,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s50_h1,30,15,1,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s50_h1,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s50_h2,30,15,0.966667,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s50_h2,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s51_h0,30,15,0.9,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s51_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s51_h1,30,15,0.933333,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s51_h1,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s51_h2,30,15,0.966667,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s51_h2,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s52_h0,30,15,0.966667,0.933333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s52_h0,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s52_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s52_h1,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s52_h2,30,15,0.966667,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s52_h2,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s53_h0,30,15,0.933333,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s53_h0,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s53_h1,30,15,0.966667,0.933333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s53_h1,30,15,1,1
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s53_h2,30,15,1,0.866667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s53_h2,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s54_h0,30,15,0.9,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s54_h0,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s54_h1,30,15,0.866667,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s54_h1,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s54_h2,30,15,0.866667,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s54_h2,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s55_h0,30,15,1,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s55_h0,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s55_h1,30,15,0.966667,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s55_h1,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s55_h2,30,15,1,0.866667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s55_h2,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s56_h0,30,15,1,0.933333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s56_h0,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s56_h1,30,15,1,1
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s56_h1,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s56_h2,30,15,1,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s56_h2,30,15,1,0.866667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s57_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s57_h0,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s57_h1,30,15,0.966667,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s57_h1,30,15,1,0.4
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s57_h2,30,15,1,0.466667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s57_h2,30,15,1,0.466667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s58_h0,30,15,1,0.466667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s58_h0,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s58_h1,30,15,1,0.4
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s58_h1,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s58_h2,30,15,1,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s58_h2,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s59_h0,30,15,0.933333,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s59_h0,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s59_h1,30,15,0.766667,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s59_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s59_h2,30,15,0.933333,0.533333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s59_h2,30,15,1,0.466667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s60_h0,30,15,0.933333,0.933333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s60_h0,30,15,1,1
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s60_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s60_h1,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s60_h2,30,15,0.933333,0.933333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s60_h2,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s61_h0,30,15,1,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s61_h0,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s61_h1,30,15,1,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s61_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s61_h2,30,15,1,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s61_h2,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s62_h0,30,15,1,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s62_h0,30,15,1,1
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s62_h1,30,15,1,1
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s62_h1,30,15,1,0.933333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s62_h2,30,15,1,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s62_h2,30,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s63_h0,30,15,1,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s63_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s63_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s63_h1,30,15,1,0.6
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s63_h2,30,15,1,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s63_h2,30,15,1,0.733333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s64_h0,29,15,1,0.4
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s64_h0,29,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s64_h1,29,15,1,0.6
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s64_h1,29,15,1,0.8
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s64_h2,30,14,1,0.571429
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s64_h2,30,14,1,0.5
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s65_h0,30,15,1,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s65_h0,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s65_h1,30,15,1,0.8
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s65_h1,30,15,1,0.666667
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s65_h2,30,15,1,0.466667
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s65_h2,30,15,1,0.533333
eegbci,imagery_left_right_fist,csp_lda,within_subject,20260916,within_s66_h0,30,15,0.966667,0.733333
eegbci,imagery_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s66_h0,30,15,1,0.666667
